name,address,lon,lat
Ethiopian Orthodox Church,"1750 W 103rd StChicago, IL 60643",-87.6667051,41.7069045
Garden of Life Ministries International,"10545 S Claremont AveChicago, IL 60643",-87.67980209999999,41.7013346
Lion's Heart Christian Ministries Inc,"9801 S Commercial AveChicago, IL 60617",-87.550538,41.7169667
St James Ministries,"7058 N Clark StChicago, IL 60626",-87.6746596,42.010692
Redeeming Grace Church,"5821 N Nagle AveChicago, IL 60646",-87.78720849999999,41.9867364
Ordained God Full Gospel Church,"11750 S Lowe AveChicago, IL 60628",-87.6387271,41.68000749999999
Christ The King Lutheran Church & School,"11801 S Sangamon StChicago, IL 60643",-87.64532369999999,41.6794572
Catholic Theological Union,"13750 S Leyden AveChicago, IL 60827",-87.61605390000001,41.6453952
Maryland Avenue Baptist Church,"3701 S Lake Park AveChicago, IL 60653",-87.6058706,41.8285756
Jewish Federation Of Metro Chicago,"5401 S Cornell AveChicago, IL 60615",-87.5851113,41.7979437
Grace Episcopal Church,"8058 S Maryland AveChicago, IL 60619",-87.60425029999999,41.747845
St Francis of Assisi Church,"30 S Wells StChicago, IL 60606",-87.63424189999999,41.8810088
Holy Rosary Ch,"637 S Dearborn St Fl 2Chicago, IL 60605",-87.6288955,41.8734654
St Jeromes Church,"813 W Roosevelt RdChicago, IL 60608",-87.6477079,41.8667163
Lake View Lutheran Church,"612 N Western AveChicago, IL 60612",-87.68719630000001,41.89252219999999
Chicago Sinai Congregation,"1709 W Lunt AveChicago, IL 60626",-87.672373,42.008844
Mt Pisgah Baptist Church,"835 W Addison StChicago, IL 60613",-87.6509451,41.9471669
Mayfair Presbyterian Church,"15 W Delaware PlChicago, IL 60610",-87.6287412,41.8988916
The Korean United Presbyterian Church of Chicago,"4622 S King DrChicago, IL 60653",-87.6173346,41.8104314
St Turibius Church,"4358 W Ainslie StChicago, IL 60630",-87.7374993,41.9701744
Saint Nicholas Of Tolentine Church,"5909 N Rogers AveChicago, IL 60646",-87.73460039999999,41.9875017
St Denis Church,"5646 S Karlov AveChicago, IL 60629",-87.72591949999999,41.7897802
St Margaret Mary Church,"3721 W 62nd StChicago, IL 60629",-87.716331,41.780272
Urban Vineyard,"8301 S Saint Louis AveChicago, IL 60652",-87.70917940000001,41.741855
Family Of God Church Of God In Christ,"2324 W Chase Ave Ste 1Chicago, IL 60645",-87.68858259999999,42.0145083
Saint Mark Church Of God In Christ,"2145 N Maplewood AveChicago, IL 60647",-87.691124,41.9206565
Lutheran School of Theology at Chicago,"8324 S Halsted StChicago, IL 60620",-87.644104,41.7426229
St Vincent De Paul Day Care,"9201 S Avalon AveChicago, IL 60619",-87.5934084,41.7273678
True Christian Fellowship Baptist Church,"1100 E 55th StChicago, IL 60615",-87.5984632,41.7958154
The Episcopal Diocese of Chicago,"2145 N Halsted StChicago, IL 60614",-87.64786199999999,41.921602
Midwest Bible Church,"7240 S Racine AveChicago, IL 60636",-87.6542736,41.761934
New Greater Exodus Missionary Baptist Church,"65 E Huron StChicago, IL 60611",-87.6257529,41.8945087
Greater Lily Baptist Church,"3441 N Cicero AveChicago, IL 60641",-87.74661479999999,41.9436781
Gethsemane Star Baptist Church,"2900 W Adams StChicago, IL 60612",-87.6989014,41.8784907
Greater Emanuel Baptist Church,"4823 S Princeton AveChicago, IL 60609",-87.6330403,41.8065282
Greater Rock Missionary Bapt,"3535 W 15th StChicago, IL 60623",-87.71449059999999,41.8607059
United Missionary Baptist Church,"5141 S Princeton AveChicago, IL 60609",-87.63291,41.8005864
Sunrise Missionary Baptist Church,"718 S Independence BlvdChicago, IL 60624",-87.720743,41.871977
Just The Word Baptist Church,"4242 W Roosevelt RdChicago, IL 60624",-87.7319383,41.866327
New Paradise Missionary Baptist Church,"6159 S Aberdeen StChicago, IL 60621",-87.65189339999999,41.7815719
New Galilee Missionary Baptist Church,"6458 S Laflin StChicago, IL 60636",-87.6618313,41.7759721
Armitage Baptist Church,"724 E 67th StChicago, IL 60637",-87.60719660000001,41.7733569
Kendrick Memorial Missionary Baptist Church,"431 N Laramie AveChicago, IL 60644",-87.7551517,41.8887497
Greater Mount Veron Baptist Church,"2451 N Kedzie BlvdChicago, IL 60647",-87.7066005,41.9264665
Montrose Baptist Church,"1107 W 79th StChicago, IL 60620",-87.65175459999999,41.75029929999999
Christian Covenant Missionary Baptist Church,"8700 S Laflin StChicago, IL 60620",-87.660884,41.7355975
Crown Of Life Mb Church,"4411 N Melvina AveChicago, IL 60630",-87.7815615,41.9606948
New Christian Joy MB Church,"200 W 115th StChicago, IL 60628",-87.62790299999999,41.685522
Stone Temple Baptist Church,"11500 S Front AveChicago, IL 60628",-87.6125826,41.6851793
New Eclipse Church,"11594 S State StChicago, IL 60628",-87.6231693,41.6827328
New Greater St John Community Mb Church,"11594 S State StChicago, IL 60628",-87.6231693,41.6827328
Holy Trinity Missionary Baptist Church,"35 W 119th StChicago, IL 60628",-87.624731,41.67776490000001
Greater New St James MB Church,"Chicago, IL 60628",-87.6285099,41.6864807
Saint Mary's Missionary Baptist Church,"842 E 65th StChicago, IL 60637",-87.6043275,41.7771412
Antioch Missionary,"3434 W Foster AveChicago, IL 60625",-87.71495999999999,41.9758861
Beautiful Zion Baptist Church,"2520 S Western AveChicago, IL 60608",-87.6859255,41.8457698
Leclaire Baptist Church,"150 S Wacker Dr Ste 2000Chicago, IL 60606",-87.6374352,41.8795923
One Lord One Faith Mb Church,"835 N Rush StChicago, IL 60611",-87.6258565,41.8977219
Way Of Truth baptist church,"1407 E 60th StChicago, IL 60637",-87.5910433,41.785686
Concord Baptist Church,"2000 W 68th StChicago, IL 60636",-87.6739474,41.7705652
St. Paul Baptist Church,"500 E 71st StChicago, IL 60619",-87.61251209999999,41.7659266
Antioch Baptist Church South,"2819 W 71st StChicago, IL 60629",-87.6938771,41.7643417
New Friendship Baptist Church,"2139 W 79th StChicago, IL 60620",-87.677176,41.74991
Praise Temple of Restoration,"7908 S Eberhart AveChicago, IL 60619",-87.61264349999999,41.7509191
Pleasant Green Missonary Baptist Church,"3825 N Kedzie AveChicago, IL 60618",-87.707751,41.9511009
First Greater Bethlehem Baptist Church,"4100 N Troy StChicago, IL 60618",-87.7071717,41.9559085
Mt Hermon Missionary Baptist Church,"5205 N Lieb AveChicago, IL 60630",-87.7647795,41.9757391
True Believers Baptist Church,"10509 S Torrence AveChicago, IL 60617",-87.55916669999999,41.7043381
New Covenant Missionary Baptist Church,"5826 N Elston AveChicago, IL 60646",-87.7730289,41.9873209
Saint Luke Baptist Church,"1737 W Touhy AveChicago, IL 60626",-87.6739474,42.0124346
Providence Missionary Baptist Church,"2009 W Howard StChicago, IL 60645",-87.6808805,42.0191487
Free Salvation Mb Church,"318 E 74th StChicago, IL 60619",-87.6173652,41.7603961
St. James Industrial Baptist Church,"611 N Waller AveChicago, IL 60644",-87.7674352,41.8914498
Memorial Missionary Baptist Church,"1500 N Mason AveChicago, IL 60651",-87.7746806,41.9076549
New Nazareth Baptist Church,"8058 S Maryland AveChicago, IL 60619",-87.60425029999999,41.747845
Acme Missionary Baptist Church,"6201 W Patterson AveChicago, IL 60634",-87.7816751,41.9463723
Mont Clare Bapt Ch,"10300 S Avenue HChicago, IL 60617",-87.53311169999999,41.7080357
New Hope Christian Missionary Baptist Church,"6201 W Peterson AveChicago, IL 60646",-87.7829235,41.9898439
Greater Bethel Church,"3528 S Hermitage AveChicago, IL 60609",-87.6694682,41.8293842
Progressive Community Church,"4315 S Wabash AveChicago, IL 60653",-87.624303,41.81627779999999
Port Ministries,"3143 W Douglas BlvdChicago, IL 60623",-87.70476359999999,41.8622456
Holy Trinity Orthodox Cathedral,"1919 S Homan AveChicago, IL 60623",-87.70993,41.8548028
Le Luc Del Mundo,"56 E 48th StChicago, IL 60615",-87.6236899,41.8076751
Sure Fondation Missionary Baptist Church,"5013 S Hermitage AveChicago, IL 60609",-87.6681883,41.8026247
Coppin Memorial Ame Church,"1121 N Leavitt StChicago, IL 60622",-87.68178549999999,41.9018508
Moody Church,"2614 S Keeler AveChicago, IL 60623",-87.729691,41.8436485
Revival Tabernacle,"1300 N Artesian AveChicago, IL 60622",-87.6882949,41.904841
Assembly Pentecostal,"5627 S Michigan AveChicago, IL 60637",-87.621916,41.7921081
Saint Parasceva-Petka Church,"1635 N La Salle DrChicago, IL 60614",-87.6326747,41.9123095
Apostolic Church of God,"6415 S Ashland AveChicago, IL 60636",-87.66377700000001,41.7771388
City Of Zion,"3452 W North AveChicago, IL 60647",-87.71375599999999,41.9103769
Church In The City,"2056 N Kedzie AveChicago, IL 60647",-87.70744739999999,41.91904539999999
New Community Covenant Church,"6320 S Dorchester AveChicago, IL 60637",-87.5926356,41.7801382
Christ Apostolic Church,"6938 S Halsted StChicago, IL 60621",-87.6447616,41.7676714
Jehovah's Witnesses,"3146 W Lyndale StChicago, IL 60647",-87.7063993,41.922482
Chicago Blue Army,"2649 N Francisco AveChicago, IL 60647",-87.6997679,41.9302558
House Of Correction Church-God,"3142 N Racine AveChicago, IL 60657",-87.65928830000001,41.9392839
Anshe Emet Synagogue,"5442 W Division StChicago, IL 60651",-87.762669,41.902442
St Benedict Parish,"3051 N Christiana AveChicago, IL 60618",-87.71087299999999,41.93712559999999
United Missions Church Of God,"5804 W Division StChicago, IL 60651",-87.7708561,41.9022398
Evangel Assembly Of God School,"3751 N Broadway StChicago, IL 60613",-87.6487318,41.9507171
Kingdom Harvest Ministries Chicago,"2215 W Irving Park RdChicago, IL 60618",-87.68426960000001,41.9537481
Kaleo House Ministries,"2423 E 75th StChicago, IL 60649",-87.5655092,41.7588146
Christian Community Church,"5026 W Diversey AveChicago, IL 60639",-87.75276769999999,41.9316373
Chicago Northside Church Of The Nazarene,"8156 S Blackstone AveChicago, IL 60619",-87.5884882,41.7461366
Robinson Chapel,"5300 W Oakdale AveChicago, IL 60641",-87.75934269999999,41.9343605
St Matthias Church,"2135 W Wilson AveChicago, IL 60625",-87.68211289999999,41.9647765
Saint Elias Christian Church,"1912 W Leland AveChicago, IL 60640",-87.6767978,41.9671467
Holy Mountain Evangelical Church,"7950 S Burnham AveChicago, IL 60617",-87.5567476,41.7503289
Northwest Bible Chapel,"4927 N Claremont AveChicago, IL 60625",-87.68763469999999,41.9713445
Paradise Temple Church of God In Christ,"5400 N Lawler AveChicago, IL 60630",-87.7537675,41.9802845
Body Of Christ Mb Church,"5555 N Lotus AveChicago, IL 60630",-87.7644559,41.9827369
Miracle House Of Prayer,"11445 S Forest AveChicago, IL 60628",-87.6151754,41.68606
Outreach Missionary Baptist Church,"2410 W 53rd StChicago, IL 60634",-87.68469569999999,41.797721
True Vine Holiness Mb Church,"8638-40 S. MichiganChicago, IL 60619",-87.6214007,41.7370861
Presbytery Church Of Chicago,"1143 E 95th StChicago, IL 60619",-87.595428,41.721879
Church Of The Atonement,"400 E 111th StChicago, IL 60628",-87.61304539999999,41.6930477
Church Of The Holy Cross,"815 W Van Buren St Ste 500Chicago, IL 60607",-87.64793619999999,41.8764481
Catholic Theological Union At,"5749 N Kenmore AveChicago, IL 60660",-87.6563597,41.9867598
Cdc Ministry Fellowship,"1201 W 111th PlChicago, IL 60643",-87.65237119999999,41.69113189999999
Grace & Glory Gospel Chapel,"5416 S Cornell AveChicago, IL 60615",-87.585999,41.7977681
Assyrian Christian Church,"2745 W 71st StChicago, IL 60629",-87.6923479,41.7643099
Sacred Heart Convent,"7708 S Indiana AveChicago, IL 60619",-87.6202191,41.754238
Protestant Nutrition Church,"3300 W Bryn Mawr AveChicago, IL 60659",-87.71157939999999,41.9833175
House Of Jacob,"2864 E 96th StChicago, IL 60617",-87.5534811,41.7212722
Norwood Park Evan Luth Ch,"5201 N Harlem AveChicago, IL 60656",-87.80678119999999,41.9756365
Lubin Abraham,"5316 W Harrison StChicago, IL 60644",-87.7581124,41.8731054
National Shrine-St Peregrine,"5917 N Nina AveChicago, IL 60631",-87.80209529999999,41.9882403
Muhammad Islamic Corporation,"3760 S Cottage Grove AveChicago, IL 60653",-87.6080672,41.8262398
Franson-Risberg Memorial Mission,"3121 W Jackson BlvdChicago, IL 60612",-87.70394449999999,41.8768466
First House of Prayer Church,"1200 E 47th StChicago, IL 60653",-87.5965779,41.809885
Gregory Convent,"2026 N Mozart StChicago, IL 60647",-87.69882439999999,41.9182536
Inspired Word Church,"6555 S Cottage Grove AveChicago, IL 60637",-87.6056274,41.7752622
Bosnian Islamic Cultural,"1625 W Bryn Mawr AveChicago, IL 60660",-87.671583,41.9830169
New Holyland Mb Church,"10401 S Hoxie AveChicago, IL 60617",-87.5604812,41.7062614
Redeemer of Calvary,"7022 N Western AveChicago, IL 60645",-87.690585,42.009366
Corpus Christi Catholic Church,"3910 W Chicago AveChicago, IL 60651",-87.72416059999999,41.8954929
La Cena Christian Church,"5001 W Gunnison StChicago, IL 60630",-87.7528923,41.968619
Christian Fellowship Free Church,"4920 S King DrChicago, IL 60615",-87.61692169999999,41.8052254
Philippine American Ecumenical Church,"3425 W 51st StChicago, IL 60632",-87.7097375,41.800546
Living Word Christian Ctr Prison Ministry,"3425 N Damen AveChicago, IL 60618",-87.67818439999999,41.9439455
Galewood Community Ch,"3533 N Albany AveChicago, IL 60618",-87.7052011,41.9457943
Morning View Word Church,"6266 W North AveChicago, IL 60639",-87.7826551,41.909378
Hopewell Baptist Church,"1776 N Narragansett AveChicago, IL 60639",-87.7857868,41.9124026
New Upper Room Baptist Church,"613 E 45th StChicago, IL 60653",-87.6108122,41.8128854
Pilgrim Rest Missionary Baptist Church,"2308 W Harrison StChicago, IL 60612",-87.6842838,41.8740113
St. Andrews Missionary Baptist Church,"2709 W Roosevelt RdChicago, IL 60608",-87.6938986,41.86624560000001
Douglas Park Baptist Church,"1901 W Washington BlvdChicago, IL 60612",-87.6745637,41.8829645
Monumental Baptist Church,"2701 W Flournoy StChicago, IL 60612",-87.6939348,41.87261420000001
St James Unity Baptist Church,"1840 S Kedzie AveChicago, IL 60623",-87.705727,41.85651
Greater Bethlehem Baptist Church,"729 E Oakwood BlvdChicago, IL 60653",-87.608282,41.8223709
New Haven Baptist Church,"900 S Sacramento BlvdChicago, IL 60612",-87.7010573,41.8698484
Siloam Baptist Church,"2400 W Warren BlvdChicago, IL 60612",-87.6865193,41.88208789999999
Pleasant Grove Baptist Church,"4413 S Indiana AveChicago, IL 60653",-87.620869,41.814316
Mt Ridge Missionary Baptist Church,"1522 S Sawyer AveChicago, IL 60623",-87.7070624,41.8601953
Westside Baptist Ministers Conference,"743 S Sacramento BlvdChicago, IL 60612",-87.7006916,41.8715666
Pleasant Grove Baptist Church,"2658 W Jackson BlvdChicago, IL 60612",-87.6936183,41.8776903
Greater Open Door Baptist Chr,"325 S California AveChicago, IL 60612",-87.6957829,41.8765286
Lighthouse Gospel MB Church,"325 S California AveChicago, IL 60612",-87.6957829,41.8765286
New Macedonia Baptist Church,"1301 S Sawyer AveChicago, IL 60623",-87.70644659999999,41.8643715
Rain Or Shine Baptist Church,"3004 W Lexington StChicago, IL 60612",-87.701173,41.872185
Evening Star Baptist Church,"1519 S Homan AveChicago, IL 60623",-87.71001199999999,41.86022
Christian Valley Baptist Church,"704 E 43rd StChicago, IL 60653",-87.6088024,41.8169161
Ebenezer Baptist Church,"4235 S Cottage Grove AveChicago, IL 60653",-87.6065267,41.8175853
Saint Joseph Missionary,"1237 S Homan AveChicago, IL 60623",-87.7101417,41.8651431
Christian Tabernacle Church,"4501 S Vincennes AveChicago, IL 60653",-87.61358539999999,41.8128232
Cathedral Missionary Baptist Church,"2901 W Monroe StChicago, IL 60612",-87.6989014,41.879964
Sunrise Baptist Church,"4712 S Prairie AveChicago, IL 60615",-87.6200649,41.80892009999999
Greater Whitestone M B Church,"4821 S Wabash AveChicago, IL 60615",-87.62399839999999,41.8065944
Faith Community Bapt Church,"1101 S Central Park AveChicago, IL 60624",-87.715068,41.8678779
Sunshine Baptist Church,"4712 S Prairie AveChicago, IL 60615",-87.6200649,41.80892009999999
Paradise Baptist Church,"4821 S Wabash AveChicago, IL 60615",-87.62399839999999,41.8065944
Liberty Baptist Church,"1101 S Central Park AveChicago, IL 60624",-87.715068,41.8678779
Greater Mount Hebron Baptist Church,"3819 W Ogden AveChicago, IL 60623",-87.72046139999999,41.8523413
Union Missionary Bapt Ch,"3456 W Flournoy StChicago, IL 60624",-87.71298980000002,41.8728777
United Liberty Baptist Church,"3660 W Roosevelt RdChicago, IL 60624",-87.7176637,41.8665487
Central Memorial Missionary Bapt Ch,"1163 E 43rd StChicago, IL 60653",-87.5967185,41.8167213
Old Friendship MB Church,"4849 S King DrChicago, IL 60615",-87.6157839,41.8059977
First Unity Baptist Church,"214 E 50th StChicago, IL 60615",-87.62037339999999,41.8041127
Greater Bethesda Baptist Church,"940 N Orleans StChicago, IL 60610",-87.63762799999999,41.90014
Joshua Missionary Baptist,"2140 S Pulaski RdChicago, IL 60623",-87.7249841,41.8522603
Hopeful MB Ch,"2108 S Pulaski RdChicago, IL 60623",-87.72501530000001,41.85316220000001
One Way Missionary Baptist Church,"249 N Kedzie AveChicago, IL 60612",-87.7060296,41.8857727
New Mount Pleasant Missionary Baptist Church,"544 E 50th StChicago, IL 60615",-87.6123511,41.804102
First Baptist Institutional,"5129 S Indiana AveChicago, IL 60615",-87.62059409999999,41.80103099999999
